source_drug_index,target_drug_index,original_similarity,task_similarity,kg_similarity,combined_score,task_overlap_count,edge_origin
21,37,0.0,0.968962790249909,0.9999999999999938,0.9922406975624757,6,KG_TASK_ADDED
21,395,0.0,0.9561828874675149,0.999999999999993,0.9890457218668769,5,KG_TASK_ADDED
23,227,0.0,1.0000000000000002,0.990161783246412,0.9975404458116031,3,KG_TASK_ADDED
23,215,0.0,1.0000000000000002,0.9863283716448591,0.9965820929112148,3,KG_TASK_ADDED
23,412,0.0,1.0000000000000002,0.9863283716448591,0.9965820929112148,3,KG_TASK_ADDED
24,202,0.0,0.9561828874675149,0.9999999999999972,0.989045721866878,7,KG_TASK_ADDED
24,160,0.0,0.9128709291752769,0.999999999999997,0.9782177322938185,10,KG_TASK_ADDED
24,341,0.0,0.9045340337332909,0.9999999999999973,0.976133508433322,6,KG_TASK_ADDED
25,229,0.0,1.0000000000000002,0.9999999999999968,0.9999999999999992,3,KG_TASK_ADDED
25,717,0.0,1.0,0.9999999999999968,0.9999999999999992,4,KG_TASK_ADDED
25,186,0.0,0.9999999999999998,0.9999999999999951,0.9999999999999987,5,KG_TASK_ADDED
26,297,0.0,0.9999999999999998,0.9999999999999999,1.0,5,KG_TASK_ADDED
26,346,0.0,1.0000000000000002,0.9999999999999989,0.9999999999999998,6,KG_TASK_ADDED
26,202,0.0,1.0000000000000002,0.9999999999999988,0.9999999999999997,3,KG_TASK_ADDED
27,362,0.0,1.0000000000000002,0.9765532415395195,0.9941383103848799,3,KG_TASK_ADDED
28,373,0.0,0.9999999999999998,0.9777320875701658,0.9944330218925415,5,KG_TASK_ADDED
28,355,0.0,0.7744030926623664,0.9777320874553711,0.9380337950294344,24,KG_TASK_ADDED
28,517,0.0,0.7322418368317116,0.9777320874553711,0.9274934810717707,16,KG_TASK_ADDED
29,136,0.0,0.9622504486493763,0.999999999999994,0.9905626121623425,3,KG_TASK_ADDED
29,517,0.0,0.9561828874675149,0.9866204906090082,0.9857008445191309,5,KG_TASK_ADDED
30,15,0.0,0.9999999999999998,0.9999999999999963,0.9999999999999991,8,KG_TASK_ADDED
30,56,0.0,0.9669875568304563,0.9999999999999963,0.9917468892076132,5,KG_TASK_ADDED
30,66,0.0,0.9561828874675149,0.9999999999999963,0.9890457218668778,4,KG_TASK_ADDED
31,55,0.0,1.0,0.9999999999999978,0.9999999999999994,3,KG_TASK_ADDED
31,561,0.0,0.9428090415820635,0.9999999999999998,0.9857022603955159,3,KG_TASK_ADDED
31,331,0.0,0.8660254037844387,0.976934582315764,0.9607399965250507,3,KG_TASK_ADDED
32,378,0.0,1.0,0.9999999999999999,1.0,4,KG_TASK_ADDED
32,306,0.0,1.0000000000000002,0.9999999999999973,0.9999999999999993,3,KG_TASK_ADDED
32,625,0.0,1.0,0.9999999999999973,0.9999999999999993,4,KG_TASK_ADDED
33,20,0.0,0.9468641529479987,0.9949147262909888,0.9854447198097469,11,KG_TASK_ADDED
33,56,0.0,0.9259259259259259,0.9949147262909888,0.9802101630542287,12,KG_TASK_ADDED
33,530,0.0,0.9064942077733621,0.9968692692808659,0.975840869263557,16,KG_TASK_ADDED
34,64,0.0,0.7745966692414834,1.0,0.9436491673103709,3,KG_TASK_ADDED
34,17,0.0,0.6799855152557239,1.0,0.9199963788139309,38,KG_TASK_ADDED
34,56,0.0,0.6236095644623235,1.0,0.9059023911155809,21,KG_TASK_ADDED
35,42,0.0,0.9999999999999998,1.0000000000000002,1.0,5,KG_TASK_ADDED
35,428,0.0,1.0000000000000002,0.9999999999999982,0.9999999999999996,3,KG_TASK_ADDED
35,357,0.0,0.944911182523068,0.9999999999999966,0.9862277956307661,4,KG_TASK_ADDED
36,176,0.0,0.9999999999999998,1.0000000000000002,1.0,6,KG_TASK_ADDED
36,394,0.0,1.0000000000000002,1.0000000000000002,1.0,6,KG_TASK_ADDED
36,568,0.0,1.0000000000000002,0.9999999999999987,0.9999999999999997,6,KG_TASK_ADDED
37,41,0.0,1.0000000000000002,0.9999999999999993,0.9999999999999998,3,KG_TASK_ADDED
37,495,0.0,1.0000000000000002,0.9999999999999993,0.9999999999999998,3,KG_TASK_ADDED
37,525,0.0,1.0000000000000002,0.9999999999999993,0.9999999999999998,3,KG_TASK_ADDED
38,492,0.0,1.0000000000000002,0.9999999999999931,0.9999999999999982,3,KG_TASK_ADDED
38,231,0.0,1.0000000000000002,0.9999999999999925,0.9999999999999981,3,KG_TASK_ADDED
