pair_group,source_drug_index,source_drug_name,target_drug_index,target_drug_name,kg_embedding_cosine,source_gene_count,target_gene_count,shared_gene_count,gene_jaccard,source_pathway_count,target_pathway_count,shared_pathway_count,pathway_jaccard
STEP31B_KG_TASK_ADDED,0,lepirudin,17,interferon.alfa-2b,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,1,bivalirudin,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,1,bivalirudin,17,interferon.alfa-2b,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,1,bivalirudin,56,reboxetine,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,2,leuprorelin,672,triptorelin,0.9999999999999993,1,1,1,1.0,2,2,2,1.0
STEP31B_KG_TASK_ADDED,2,leuprorelin,419,balsalazide,0.9876345366156053,1,4,0,0.0,2,30,0,0.0
STEP31B_KG_TASK_ADDED,2,leuprorelin,44,midodrine,0.9838151382869627,1,5,0,0.0,2,10,1,0.09090909090909091
STEP31B_KG_TASK_ADDED,3,goserelin,550,bezafibrate,0.9866204935499575,2,11,0,0.0,3,46,0,0.0
STEP31B_KG_TASK_ADDED,3,goserelin,682,fingolimod,0.9866204933337177,2,12,0,0.0,3,68,0,0.0
STEP31B_KG_TASK_ADDED,3,goserelin,624,droxidopa,0.9866204943948284,2,13,0,0.0,3,19,2,0.1
STEP31B_KG_TASK_ADDED,4,erythropoietin,56,reboxetine,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,4,erythropoietin,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,4,erythropoietin,15,urofollitropin,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,5,insulin,90,penciclovir,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,5,insulin,17,interferon.alfa-2b,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,5,insulin,66,doxycycline,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,6,desmopressin,726,olodaterol,0.9999999999999974,5,3,0,0.0,17,11,3,0.12
STEP31B_KG_TASK_ADDED,6,desmopressin,694,mirabegron,0.9768146069083574,5,8,0,0.0,17,29,1,0.022222222222222223
STEP31B_KG_TASK_ADDED,6,desmopressin,135,beclometasone,0.976814604128465,5,8,0,0.0,17,30,0,0.0
STEP31B_KG_TASK_ADDED,7,insulin.lispro,15,urofollitropin,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,7,insulin.lispro,66,doxycycline,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,7,insulin.lispro,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,8,insulin.glargine,108,ipratropium.bromide,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,8,insulin.glargine,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,8,insulin.glargine,17,interferon.alfa-2b,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,9,rasburicase,12,muromonab-CD3,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,9,rasburicase,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,9,rasburicase,56,reboxetine,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,11,eptifibatide,108,ipratropium.bromide,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,11,eptifibatide,34,tramadol,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,11,eptifibatide,19,oxytocin,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,12,muromonab-CD3,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,12,muromonab-CD3,56,reboxetine,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,12,muromonab-CD3,80,conjugated.estrogens,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,14,ciclosporin,500,sparfloxacin,0.9910275302536313,18,5,2,0.09523809523809523,46,20,12,0.2222222222222222
STEP31B_KG_TASK_ADDED,14,ciclosporin,240,rifabutin,0.9910275305129352,18,8,3,0.13043478260869565,46,72,14,0.1346153846153846
STEP31B_KG_TASK_ADDED,14,ciclosporin,159,epirubicin,0.9910275306589914,18,4,0,0.0,46,26,7,0.1076923076923077
STEP31B_KG_TASK_ADDED,15,urofollitropin,64,terconazole,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,15,urofollitropin,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,15,urofollitropin,20,enfuvirtide,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,16,octreotide,218,methotrexate,0.9915219450056914,5,35,4,0.1111111111111111,23,53,22,0.4074074074074074
STEP31B_KG_TASK_ADDED,16,octreotide,505,anastrozole,0.9914861795313851,5,10,2,0.15384615384615385,23,22,10,0.2857142857142857
STEP31B_KG_TASK_ADDED,16,octreotide,312,etoposide,0.9914861790516172,5,18,3,0.15,23,45,17,0.3333333333333333
STEP31B_KG_TASK_ADDED,17,interferon.alfa-2b,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,17,interferon.alfa-2b,80,conjugated.estrogens,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,17,interferon.alfa-2b,66,doxycycline,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,18,abarelix,344,conivaptan,0.9835250293369866,1,4,0,0.0,2,17,1,0.05555555555555555
STEP31B_KG_TASK_ADDED,18,abarelix,651,degarelix,0.9999999999999997,1,1,1,1.0,2,2,2,1.0
STEP31B_KG_TASK_ADDED,18,abarelix,371,famotidine,0.9835250293369866,1,6,0,0.0,2,17,0,0.0
STEP31B_KG_TASK_ADDED,19,oxytocin,11,eptifibatide,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,19,oxytocin,34,tramadol,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,19,oxytocin,15,urofollitropin,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,20,enfuvirtide,56,reboxetine,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,20,enfuvirtide,15,urofollitropin,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,20,enfuvirtide,108,ipratropium.bromide,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,21,glutamine,240,rifabutin,0.9999999999999925,34,8,0,0.0,36,72,1,0.009345794392523364
STEP31B_KG_TASK_ADDED,21,glutamine,37,oseltamivir,0.9999999999999938,34,6,0,0.0,36,15,2,0.04081632653061224
STEP31B_KG_TASK_ADDED,21,glutamine,395,lomefloxacin,0.999999999999993,34,4,0,0.0,36,18,0,0.0
STEP31B_KG_TASK_ADDED,23,pravastatin,227,levocarnitine,0.990161783246412,15,14,2,0.07407407407407407,49,24,9,0.140625
STEP31B_KG_TASK_ADDED,23,pravastatin,215,zanamivir,0.9863283716448591,15,1,0,0.0,49,2,0,0.0
STEP31B_KG_TASK_ADDED,23,pravastatin,412,cromoglicic.acid,0.9863283716448591,15,1,0,0.0,49,1,0,0.0
STEP31B_KG_TASK_ADDED,24,fluvoxamine,202,rofecoxib,0.9999999999999972,14,8,3,0.15789473684210525,24,29,14,0.358974358974359
STEP31B_KG_TASK_ADDED,24,fluvoxamine,160,lansoprazole,0.999999999999997,14,16,6,0.25,24,35,16,0.37209302325581395
STEP31B_KG_TASK_ADDED,24,fluvoxamine,341,vardenafil,0.9999999999999973,14,6,3,0.17647058823529413,24,15,9,0.3
STEP31B_KG_TASK_ADDED,25,valsartan,229,nizatidine,0.9999999999999968,5,3,0,0.0,19,10,3,0.11538461538461539
STEP31B_KG_TASK_ADDED,25,valsartan,717,suvorexant,0.9999999999999968,5,4,0,0.0,19,11,6,0.25
STEP31B_KG_TASK_ADDED,25,valsartan,186,cimetidine,0.9999999999999951,5,25,1,0.034482758620689655,19,38,10,0.2127659574468085
STEP31B_KG_TASK_ADDED,26,ramipril,297,esomeprazole,0.9999999999999999,5,6,0,0.0,9,16,1,0.041666666666666664
STEP31B_KG_TASK_ADDED,26,ramipril,346,sirolimus,0.9999999999999989,5,9,0,0.0,9,81,1,0.011235955056179775
STEP31B_KG_TASK_ADDED,26,ramipril,202,rofecoxib,0.9999999999999988,5,8,0,0.0,9,29,1,0.02702702702702703
STEP31B_KG_TASK_ADDED,27,flunisolide,362,paricalcitol,0.9765532415395195,3,4,1,0.16666666666666666,16,15,9,0.4090909090909091
STEP31B_KG_TASK_ADDED,28,baclofen,373,misoprostol,0.9777320875701658,2,4,0,0.0,5,4,1,0.125
STEP31B_KG_TASK_ADDED,28,baclofen,355,remifentanil,0.9777320874553711,2,3,0,0.0,5,6,1,0.1
STEP31B_KG_TASK_ADDED,28,baclofen,517,epoprostenol,0.9777320874553711,2,3,0,0.0,5,8,1,0.08333333333333333
STEP31B_KG_TASK_ADDED,29,nicotine,136,progesterone,0.999999999999994,31,29,9,0.17647058823529413,42,70,23,0.25842696629213485
STEP31B_KG_TASK_ADDED,29,nicotine,517,epoprostenol,0.9866204906090082,31,3,0,0.0,42,8,0,0.0
STEP31B_KG_TASK_ADDED,30,cevimeline,15,urofollitropin,0.9999999999999963,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,30,cevimeline,56,reboxetine,0.9999999999999963,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,30,cevimeline,66,doxycycline,0.9999999999999963,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,31,lorazepam,55,temazepam,0.9999999999999978,18,19,17,0.85,11,13,9,0.6
STEP31B_KG_TASK_ADDED,31,lorazepam,561,quazepam,0.9999999999999998,18,20,17,0.8095238095238095,11,13,9,0.6
STEP31B_KG_TASK_ADDED,31,lorazepam,331,diazepam,0.976934582315764,18,28,17,0.5862068965517241,11,28,10,0.3448275862068966
STEP31B_KG_TASK_ADDED,32,esmolol,378,fulvestrant,0.9999999999999999,2,3,0,0.0,8,26,3,0.0967741935483871
STEP31B_KG_TASK_ADDED,32,esmolol,306,dolasetron,0.9999999999999973,2,4,1,0.2,8,13,6,0.4
STEP31B_KG_TASK_ADDED,32,esmolol,625,sitaxentan,0.9999999999999973,2,5,0,0.0,8,13,4,0.23529411764705882
STEP31B_KG_TASK_ADDED,33,bortezomib,20,enfuvirtide,0.9949147262909888,9,0,0,0.0,83,0,0,0.0
STEP31B_KG_TASK_ADDED,33,bortezomib,56,reboxetine,0.9949147262909888,9,0,0,0.0,83,0,0,0.0
STEP31B_KG_TASK_ADDED,33,bortezomib,530,posaconazole,0.9968692692808659,9,2,2,0.2222222222222222,83,9,9,0.10843373493975904
STEP31B_KG_TASK_ADDED,34,tramadol,64,terconazole,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,34,tramadol,17,interferon.alfa-2b,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,34,tramadol,56,reboxetine,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,35,betaxolol,42,trospium,1.0000000000000002,4,3,1,0.16666666666666666,17,9,6,0.3
STEP31B_KG_TASK_ADDED,35,betaxolol,428,tolterodine,0.9999999999999982,4,9,1,0.08333333333333333,17,18,11,0.4583333333333333
STEP31B_KG_TASK_ADDED,35,betaxolol,357,ondansetron,0.9999999999999966,4,12,2,0.14285714285714285,17,25,13,0.4482758620689655
STEP31B_KG_TASK_ADDED,36,fluconazole,176,dicloxacillin,1.0000000000000002,5,3,1,0.14285714285714285,12,8,7,0.5384615384615384
STEP31B_KG_TASK_ADDED,36,fluconazole,394,telithromycin,1.0000000000000002,5,3,1,0.14285714285714285,12,12,7,0.4117647058823529
STEP31B_KG_TASK_ADDED,36,fluconazole,568,fusidic.acid,0.9999999999999987,5,7,1,0.09090909090909091,12,28,10,0.3333333333333333
STEP31B_KG_TASK_ADDED,37,oseltamivir,41,azithromycin,0.9999999999999993,6,4,0,0.0,15,13,4,0.16666666666666666
STEP31B_KG_TASK_ADDED,37,oseltamivir,495,estramustine,0.9999999999999993,6,6,0,0.0,15,24,3,0.08333333333333333
STEP31B_KG_TASK_ADDED,37,oseltamivir,525,lisdexamfetamine,0.9999999999999993,6,3,1,0.125,15,9,2,0.09090909090909091
STEP31B_KG_TASK_ADDED,38,caffeine,492,acebutolol,0.9999999999999931,45,4,1,0.020833333333333332,148,15,10,0.06535947712418301
STEP31B_KG_TASK_ADDED,38,caffeine,231,doxazosin,0.9999999999999925,45,12,3,0.05555555555555555,148,24,15,0.09554140127388536
STEP31B_KG_TASK_ADDED,38,caffeine,168,montelukast,0.9999999999999918,45,8,3,0.06,148,33,12,0.07100591715976332
STEP31B_KG_TASK_ADDED,39,sildenafil,160,lansoprazole,0.9999999999999963,15,16,5,0.19230769230769232,28,35,16,0.3404255319148936
STEP31B_KG_TASK_ADDED,39,sildenafil,707,dabrafenib,0.9999999999999949,15,15,4,0.15384615384615385,28,54,18,0.28125
STEP31B_KG_TASK_ADDED,39,sildenafil,174,celecoxib,0.999999999999996,15,12,5,0.22727272727272727,28,59,19,0.27941176470588236
STEP31B_KG_TASK_ADDED,40,dofetilide,520,bepridil,0.9999999999999961,5,13,2,0.125,19,79,10,0.11363636363636363
STEP31B_KG_TASK_ADDED,40,dofetilide,752,mometasone,0.9867815101646604,5,5,1,0.1111111111111111,19,20,7,0.21875
STEP31B_KG_TASK_ADDED,40,dofetilide,130,mexiletine,0.9875987319550888,5,7,1,0.09090909090909091,19,21,7,0.21212121212121213
STEP31B_KG_TASK_ADDED,41,azithromycin,159,epirubicin,0.9999999999999999,4,4,0,0.0,13,26,5,0.14705882352941177
STEP31B_KG_TASK_ADDED,41,azithromycin,525,lisdexamfetamine,0.9999999999999999,4,3,0,0.0,13,9,3,0.15789473684210525
STEP31B_KG_TASK_ADDED,41,azithromycin,37,oseltamivir,0.9999999999999993,4,6,0,0.0,13,15,4,0.16666666666666666
STEP31B_KG_TASK_ADDED,42,trospium,35,betaxolol,1.0000000000000002,3,4,1,0.16666666666666666,9,17,6,0.3
STEP31B_KG_TASK_ADDED,42,trospium,428,tolterodine,0.9999999999999982,3,9,3,0.3333333333333333,9,18,9,0.5
STEP31B_KG_TASK_ADDED,42,trospium,586,iloperidone,0.9999999999999938,3,16,1,0.05555555555555555,9,24,7,0.2692307692307692
STEP31B_KG_TASK_ADDED,43,adapalene,262,sumatriptan,0.986620493536922,9,9,0,0.0,57,25,1,0.012345679012345678
STEP31B_KG_TASK_ADDED,44,midodrine,362,paricalcitol,0.9765368585159675,5,4,0,0.0,10,15,3,0.13636363636363635
STEP31B_KG_TASK_ADDED,44,midodrine,672,triptorelin,0.9838151382869627,5,1,0,0.0,10,2,1,0.09090909090909091
STEP31B_KG_TASK_ADDED,45,pantoprazole,202,rofecoxib,0.9999999999999984,7,8,1,0.07142857142857142,23,29,12,0.3
STEP31B_KG_TASK_ADDED,45,pantoprazole,341,vardenafil,0.9999999999999992,7,6,2,0.18181818181818182,23,15,9,0.3103448275862069
STEP31B_KG_TASK_ADDED,45,pantoprazole,297,esomeprazole,0.9999999999999992,7,6,6,0.8571428571428571,23,16,16,0.6956521739130435
STEP31B_KG_TASK_ADDED,46,torasemide,475,bupropion,1.0000000000000002,6,10,1,0.06666666666666667,22,25,7,0.175
STEP31B_KG_TASK_ADDED,46,torasemide,309,irinotecan,0.9999999999999971,6,18,2,0.09090909090909091,22,41,18,0.4
STEP31B_KG_TASK_ADDED,46,torasemide,170,duloxetine,0.9999999999999966,6,10,2,0.14285714285714285,22,33,18,0.4864864864864865
STEP31B_KG_TASK_ADDED,47,citalopram,341,vardenafil,0.9999999999999999,7,6,2,0.18181818181818182,20,15,9,0.34615384615384615
STEP31B_KG_TASK_ADDED,47,citalopram,202,rofecoxib,0.9999999999999988,7,8,2,0.15384615384615385,20,29,14,0.4
STEP31B_KG_TASK_ADDED,47,citalopram,297,esomeprazole,0.9999999999999999,7,6,3,0.3,20,16,12,0.5
STEP31B_KG_TASK_ADDED,48,eletriptan,387,apraclonidine,0.9866204930985656,11,3,0,0.0,18,8,1,0.04
STEP31B_KG_TASK_ADDED,48,eletriptan,99,zolmitriptan,0.9999999999999964,11,11,5,0.29411764705882354,18,24,10,0.3125
STEP31B_KG_TASK_ADDED,48,eletriptan,373,misoprostol,0.9866204934307998,11,4,0,0.0,18,4,1,0.047619047619047616
STEP31B_KG_TASK_ADDED,49,moxifloxacin,506,halofantrine,1.0000000000000002,2,5,0,0.0,9,14,4,0.21052631578947367
STEP31B_KG_TASK_ADDED,49,moxifloxacin,486,ifosfamide,0.9999999999999964,2,10,0,0.0,9,15,4,0.2
STEP31B_KG_TASK_ADDED,49,moxifloxacin,752,mometasone,0.9999999999999964,2,5,0,0.0,9,20,4,0.16
STEP31B_KG_TASK_ADDED,50,nelfinavir,513,saquinavir,0.999999999999996,17,16,12,0.5714285714285714,40,41,37,0.8409090909090909
STEP31B_KG_TASK_ADDED,50,nelfinavir,505,anastrozole,0.9914861782477203,17,10,4,0.17391304347826086,40,22,14,0.2916666666666667
STEP31B_KG_TASK_ADDED,51,glimepiride,538,nelarabine,0.9867815101646604,5,4,0,0.0,16,14,0,0.0
STEP31B_KG_TASK_ADDED,51,glimepiride,40,dofetilide,1.0000000000000004,5,5,0,0.0,16,19,3,0.09375
STEP31B_KG_TASK_ADDED,51,glimepiride,361,zonisamide,0.999999999999993,5,37,0,0.0,16,37,7,0.15217391304347827
STEP31B_KG_TASK_ADDED,52,indinavir,176,dicloxacillin,0.9999999999999962,13,3,1,0.06666666666666667,32,8,7,0.21212121212121213
STEP31B_KG_TASK_ADDED,52,indinavir,686,fidaxomicin,0.9999999999999962,13,2,2,0.15384615384615385,32,9,9,0.28125
STEP31B_KG_TASK_ADDED,52,indinavir,568,fusidic.acid,0.9999999999999963,13,7,6,0.42857142857142855,32,28,25,0.7142857142857143
STEP31B_KG_TASK_ADDED,53,lovastatin,46,torasemide,0.999999999999995,18,6,3,0.14285714285714285,63,22,20,0.3076923076923077
STEP31B_KG_TASK_ADDED,53,lovastatin,475,bupropion,0.999999999999995,18,10,0,0.0,63,25,11,0.14285714285714285
STEP31B_KG_TASK_ADDED,53,lovastatin,169,fluoxetine,0.9999999999999922,18,17,4,0.12903225806451613,63,38,23,0.2948717948717949
STEP31B_KG_TASK_ADDED,54,pregabalin,651,degarelix,0.9850340176985831,3,1,0,0.0,7,2,0,0.0
STEP31B_KG_TASK_ADDED,54,pregabalin,555,cefepime,0.9893181136054547,3,3,0,0.0,7,4,0,0.0
STEP31B_KG_TASK_ADDED,54,pregabalin,633,ambrisentan,0.9845678183920377,3,11,0,0.0,7,24,0,0.0
STEP31B_KG_TASK_ADDED,55,temazepam,31,lorazepam,0.9999999999999978,19,18,17,0.85,13,11,9,0.6
STEP31B_KG_TASK_ADDED,55,temazepam,149,zolpidem,0.9810876011193641,19,9,6,0.2727272727272727,13,17,13,0.7647058823529411
STEP31B_KG_TASK_ADDED,55,temazepam,67,anagrelide,0.9662023068200121,19,2,0,0.0,13,8,4,0.23529411764705882
STEP31B_KG_TASK_ADDED,56,reboxetine,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,56,reboxetine,20,enfuvirtide,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,56,reboxetine,12,muromonab-CD3,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,57,nevirapine,630,simeprevir,0.999999999999994,10,11,3,0.16666666666666666,30,35,23,0.5476190476190477
STEP31B_KG_TASK_ADDED,57,nevirapine,154,cerivastatin,0.9914861778993949,10,14,6,0.3333333333333333,30,34,17,0.3617021276595745
STEP31B_KG_TASK_ADDED,57,nevirapine,133,digoxin,0.991486177138188,10,9,0,0.0,30,18,6,0.14285714285714285
STEP31B_KG_TASK_ADDED,58,cladribine,500,sparfloxacin,0.9999999999999966,12,5,0,0.0,38,20,3,0.05454545454545454
STEP31B_KG_TASK_ADDED,58,cladribine,240,rifabutin,0.9999999999999946,12,8,0,0.0,38,72,2,0.018518518518518517
STEP31B_KG_TASK_ADDED,58,cladribine,395,lomefloxacin,0.9999999999999972,12,4,0,0.0,38,18,2,0.037037037037037035
STEP31B_KG_TASK_ADDED,60,mesalazine,320,tazarotene,0.9899169669303617,8,5,0,0.0,66,19,3,0.036585365853658534
STEP31B_KG_TASK_ADDED,60,mesalazine,343,terbutaline,0.9899169669605378,8,4,0,0.0,66,9,0,0.0
STEP31B_KG_TASK_ADDED,60,mesalazine,552,danazol,0.993318471519547,8,10,0,0.0,66,36,4,0.04081632653061224
STEP31B_KG_TASK_ADDED,61,ziprasidone,546,penbutolol,0.982531688068843,35,6,3,0.07894736842105263,39,15,11,0.2558139534883721
STEP31B_KG_TASK_ADDED,61,ziprasidone,563,solifenacin,0.9825316885962873,35,10,7,0.18421052631578946,39,22,15,0.32608695652173914
STEP31B_KG_TASK_ADDED,61,ziprasidone,222,propranolol,0.9999999999999932,35,17,6,0.13043478260869565,39,47,26,0.43333333333333335
STEP31B_KG_TASK_ADDED,62,cabergoline,373,misoprostol,0.9866204935810787,22,4,0,0.0,24,4,3,0.12
STEP31B_KG_TASK_ADDED,62,cabergoline,624,droxidopa,0.9999999999999947,22,13,8,0.2962962962962963,24,19,12,0.3870967741935484
STEP31B_KG_TASK_ADDED,62,cabergoline,550,bezafibrate,0.9999999999999941,22,11,1,0.03125,24,46,7,0.1111111111111111
STEP31B_KG_TASK_ADDED,63,dapsone,416,busulfan,0.9999999999999956,13,6,1,0.05555555555555555,25,15,9,0.2903225806451613
STEP31B_KG_TASK_ADDED,64,terconazole,15,urofollitropin,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,64,terconazole,80,conjugated.estrogens,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,65,phenytoin,360,quinidine,0.9999999999999892,58,28,13,0.1780821917808219,58,51,35,0.47297297297297297
STEP31B_KG_TASK_ADDED,65,phenytoin,442,glipizide,0.9999999999999886,58,6,3,0.04918032786885246,58,33,24,0.3582089552238806
STEP31B_KG_TASK_ADDED,65,phenytoin,576,dronedarone,0.9999999999999873,58,38,15,0.18518518518518517,58,62,37,0.4457831325301205
STEP31B_KG_TASK_ADDED,66,doxycycline,94,ertapenem,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,66,doxycycline,17,interferon.alfa-2b,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,66,doxycycline,20,enfuvirtide,1.0,0,0,0,0.0,0,0,0,0.0
STEP31B_KG_TASK_ADDED,67,anagrelide,706,trametinib,1.0000000000000002,2,4,0,0.0,8,26,4,0.13333333333333333
STEP31B_KG_TASK_ADDED,67,anagrelide,635,armodafinil,0.9999999999999971,2,7,1,0.125,8,18,7,0.3684210526315789
STEP31B_KG_TASK_ADDED,67,anagrelide,479,cilostazol,0.9999999999999971,2,7,2,0.2857142857142857,8,16,8,0.5
STEP31B_KG_TASK_ADDED,68,carmustine,218,methotrexate,0.9924975680414696,1,35,0,0.0,5,53,1,0.017543859649122806
STEP31B_KG_TASK_ADDED,68,carmustine,188,ritonavir,0.9928140858685305,1,32,0,0.0,5,48,0,0.0
STEP31B_KG_TASK_ADDED,68,carmustine,33,bortezomib,0.9895669379966211,1,9,0,0.0,5,83,0,0.0
STEP31B_KG_TASK_ADDED,69,metoprolol,75,theophylline,0.9919144790061124,6,22,2,0.07692307692307693,30,67,11,0.12790697674418605
STEP31B_KG_TASK_ADDED,69,metoprolol,563,solifenacin,0.9825316915550112,6,10,2,0.14285714285714285,30,22,13,0.3333333333333333
STEP31B_KG_TASK_ADDED,69,metoprolol,577,nebivolol,0.9825316924410955,6,7,5,0.625,30,27,25,0.78125
STEP31B_KG_TASK_ADDED,70,ropinirole,285,sufentanil,0.9999999999999963,10,4,0,0.0,16,13,3,0.11538461538461539
STEP31B_KG_TASK_ADDED,70,ropinirole,383,hydrocodone,0.9999999999999963,10,7,0,0.0,16,19,5,0.16666666666666666
STEP31B_KG_TASK_ADDED,70,ropinirole,609,tapentadol,0.9899169637003368,10,11,0,0.0,16,22,4,0.11764705882352941
STEP31B_KG_TASK_ADDED,71,isradipine,132,amlodipine,0.9999999999999946,9,14,2,0.09523809523809523,19,29,15,0.45454545454545453
STEP31B_KG_TASK_ADDED,71,isradipine,96,ibutilide,0.9894754307914541,9,10,2,0.11764705882352941,19,16,7,0.25
STEP31B_KG_TASK_ADDED,71,isradipine,361,zonisamide,0.9999999999999918,9,37,2,0.045454545454545456,19,37,11,0.24444444444444444
STEP31B_KG_TASK_ADDED,72,topiramate,185,flutamide,0.9748266300473963,40,9,2,0.0425531914893617,53,23,10,0.15151515151515152
STEP31B_KG_TASK_ADDED,72,topiramate,468,carvedilol,0.9696798027723538,40,30,3,0.04477611940298507,53,87,24,0.20689655172413793
STEP31B_KG_TASK_ADDED,72,topiramate,35,betaxolol,0.9748266290400542,40,4,0,0.0,53,17,7,0.1111111111111111
STEP31B_KG_TASK_ADDED,74,amsacrine,445,fludarabine,0.9901617806908622,5,5,0,0.0,20,16,0,0.0
STEP31B_KG_TASK_ADDED,75,theophylline,110,atenolol,0.9919144790061124,22,5,1,0.038461538461538464,67,24,8,0.0963855421686747
STEP31B_KG_TASK_ADDED,75,theophylline,231,doxazosin,0.9906575484886802,22,12,2,0.0625,67,24,12,0.1518987341772152
STEP31B_KG_TASK_ADDED,75,theophylline,239,bisoprolol,0.9906575480025813,22,4,1,0.04,67,14,8,0.1095890410958904
STEP31B_KG_TASK_ADDED,76,argatroban,678,vismodegib,0.9850472176687989,6,9,3,0.25,31,33,18,0.391304347826087
STEP31B_KG_TASK_ADDED,76,argatroban,213,piroxicam,0.9850472176687989,6,9,1,0.07142857142857142,31,29,15,0.3333333333333333
STEP31B_KG_TASK_ADDED,76,argatroban,635,armodafinil,0.983576776796415,6,7,2,0.18181818181818182,31,18,7,0.16666666666666666
STEP31B_KG_TASK_ADDED,78,pamidronic.acid,209,pyridostigmine,0.9999999999999989,4,3,0,0.0,22,15,0,0.0
STEP31B_KG_TASK_ADDED,78,pamidronic.acid,733,flutemetamol.(18F),0.990273184905845,4,1,0,0.0,22,17,0,0.0
STEP31B_KG_TASK_ADDED,78,pamidronic.acid,287,ibandronic.acid,0.9999999999999989,4,2,2,0.5,22,2,2,0.09090909090909091
STEP31B_KG_TASK_ADDED,79,venlafaxine,341,vardenafil,0.9999999999999999,7,6,2,0.18181818181818182,26,15,9,0.28125
STEP31B_KG_TASK_ADDED,79,venlafaxine,202,rofecoxib,0.9999999999999988,7,8,1,0.07142857142857142,26,29,10,0.2222222222222222
STEP31B_KG_TASK_ADDED,79,venlafaxine,318,perindopril,0.9999999999999999,7,5,0,0.0,26,6,1,0.03225806451612903
