epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_aupr,gate_mean,gate_std,gate_min,gate_max
1,1.4853651711276619,1.2286190258053338,0.5469678953626635,0.357591439646318,0.5393179804393934,,,,
2,1.1156083381155526,1.0139430694716156,0.6299048751486326,0.4494666859031583,0.6093752686525475,,,,
3,1.0221728127173713,1.0034989777699945,0.6299048751486326,0.48486506961072895,0.625795498952167,,,,
4,0.9705747953574135,0.9792350197518764,0.6307966706302022,0.5103732549555045,0.6374193436284628,,,,
5,0.9313711131316575,0.9495800753410875,0.6391200951248514,0.5802226137931294,0.6495184801221627,,,,
6,0.9060670949480301,0.9543357468104958,0.6388228299643282,0.5876627567263115,0.6542784431703585,,,,
7,0.8826865115815685,0.8709473721904505,0.670332936979786,0.5930551026102873,0.6762068884709668,,,,
8,0.8554202993437914,0.8563708122221667,0.6724137931034483,0.6161907405396284,0.6817467433596758,,,,
9,0.8377472752624767,1.1629916932721767,0.5909631391200951,0.533285232834851,0.6351851212026303,,,,
10,0.8218771966929291,0.8618225019411865,0.664090368608799,0.6232337953022744,0.6849657477629816,,,,
11,0.8065507631291803,0.8453639293539112,0.6843043995243757,0.609069136405407,0.69156756786152,,,,
12,0.7941083186700312,0.8656543171505016,0.6694411414982164,0.5762534014703744,0.6895602183432615,,,,
13,0.7733179875778059,0.8537981637734721,0.6706302021403091,0.6006077872387927,0.6887780403776638,,,,
14,0.7651264426289706,0.8785463357510379,0.6584423305588585,0.5840402142859744,0.6907967936230179,,,,
15,0.7505729894486275,0.9581933452456516,0.6646848989298454,0.5596319827029895,0.6975535874062421,,,,
16,0.7421580353008049,0.8700610105829771,0.68935790725327,0.6111643581793307,0.6942951975165166,,,,
17,0.7318176557800128,0.8474272352053067,0.6759809750297265,0.6343616847503626,0.6942427763367576,,,,
18,0.7185080247453773,0.8216766663312062,0.6872770511296076,0.6382740527160471,0.7050144998867668,,,,
19,0.7111033237511062,0.9518760580228427,0.6236623067776457,0.6037986489193321,0.6787552856543797,,,,
20,0.6954682913863852,1.0023680121663352,0.664090368608799,0.5464531939025449,0.682456000988243,,,,
21,0.6832885997894654,0.8479880973360059,0.6611177170035671,0.6284068411695858,0.7021948836018317,,,,
22,0.6746356181811191,0.8488123596919419,0.6661712247324614,0.6240233200506259,0.697432209806498,,,,
23,0.6675340195357792,0.853777571467242,0.670332936979786,0.6274780721644531,0.6980722283316283,,,,
24,0.656634179702792,0.8412773752325922,0.6860879904875149,0.638168822688737,0.7011433984026388,,,,
25,0.649400845439663,0.8405626045537761,0.6917360285374554,0.6470715320414842,0.7047679025788917,,,,
26,0.6451954516390169,1.0109718831767651,0.6224732461355529,0.595993137337474,0.6882500215076313,,,,
27,0.6319020245966737,1.0551777852701376,0.6590368608799049,0.5606583929110298,0.6933545490670068,,,,
28,0.6304803067478033,0.8292879406252032,0.6846016646848989,0.6406547371229331,0.7132500137789857,,,,
29,0.613799994616319,0.8491062005266423,0.6700356718192628,0.6447564058970117,0.7090524572849246,,,,
30,0.6017595137886603,0.8737118784227496,0.675089179548157,0.6388274690680514,0.7124144625597891,,,,
