source_drug_index,target_drug_index,edge_value,kg_structure_score,gene_jaccard,pathway_jaccard,task_similarity,normalized_task_similarity,combined_score,task_overlap_count,edge_origin
21,502,0.041041275797373364,0.041041275797373364,0.024390243902439025,0.057692307692307696,0.6666666666666667,0.8333333333333334,,6,STRUCTURE_ONLY
21,624,0.03971571906354515,0.03971571906354515,0.021739130434782608,0.057692307692307696,,,,2,STRUCTURE_ONLY
21,218,0.03614457831325301,0.03614457831325301,0.0,0.07228915662650602,0.9561828874675149,0.9780914437337574,,7,STRUCTURE_ONLY
22,362,0.65,0.65,0.5,0.8,,,,0,STRUCTURE_ONLY
22,268,0.3916666666666667,0.3916666666666667,0.2,0.5833333333333334,,,,0,STRUCTURE_ONLY
22,543,0.3916666666666667,0.3916666666666667,0.2,0.5833333333333334,,,,1,STRUCTURE_ONLY
22,701,0.3916666666666667,0.3916666666666667,0.2,0.5833333333333334,,,,0,STRUCTURE_ONLY
22,754,0.3916666666666667,0.3916666666666667,0.2,0.5833333333333334,,,,1,STRUCTURE_ONLY
22,746,0.375,0.375,0.16666666666666666,0.5833333333333334,,,,0,STRUCTURE_ONLY
22,508,0.3625,0.3625,0.125,0.6,,,,0,STRUCTURE_ONLY
22,727,0.35256410256410253,0.35256410256410253,0.16666666666666666,0.5384615384615384,,,,0,STRUCTURE_ONLY
22,176,0.34065934065934067,0.34065934065934067,0.14285714285714285,0.5384615384615384,,,,1,STRUCTURE_ONLY
22,527,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,,,,0,STRUCTURE_ONLY
23,53,0.4762323943661972,0.4762323943661972,0.375,0.5774647887323944,0.8819171036881969,0.9409585518440984,,9,STRUCTURE_ONLY
23,249,0.4761072261072261,0.4761072261072261,0.34615384615384615,0.6060606060606061,0.8451542547285165,0.9225771273642582,,7,STRUCTURE_ONLY
23,446,0.42351973684210525,0.42351973684210525,0.28125,0.5657894736842105,0.9354143466934852,0.9677071733467426,,8,STRUCTURE_ONLY
23,455,0.4054621848739496,0.4054621848739496,0.42857142857142855,0.38235294117647056,0.7905694150420948,0.8952847075210474,,8,STRUCTURE_ONLY
23,630,0.3404605263157895,0.3404605263157895,0.3684210526315789,0.3125,,,,2,STRUCTURE_ONLY
23,154,0.32210144927536233,0.32210144927536233,0.2608695652173913,0.38333333333333336,1.0000000000000002,1.0,,3,STRUCTURE_ONLY
23,380,0.3129310344827586,0.3129310344827586,0.35,0.27586206896551724,0.9999999999999999,1.0,,7,STRUCTURE_ONLY
23,718,0.3042452830188679,0.3042452830188679,0.25,0.3584905660377358,1.0000000000000002,1.0,,3,STRUCTURE_ONLY
23,14,0.28530031612223394,0.28530031612223394,0.2692307692307692,0.3013698630136986,0.9233805168766386,0.9616902584383193,,20,STRUCTURE_ONLY
23,513,0.27963615023474175,0.27963615023474175,0.2916666666666667,0.2676056338028169,0.9647638212377322,0.982381910618866,,10,STRUCTURE_ONLY
