source_drug_index,target_drug_index,edge_value,kg_structure_score,gene_jaccard,pathway_jaccard,task_similarity,normalized_task_similarity,combined_score,task_overlap_count,edge_origin
13,51,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
13,63,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
13,106,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
13,120,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
13,134,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
13,152,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
14,29,1.0,0.14371980676328502,0.06521739130434782,0.2222222222222222,1.0,1.0,,4,TASK_ONLY_EXPLICIT
14,32,1.0,0.08881578947368421,0.05263157894736842,0.125,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
14,38,1.0,0.0856936416184971,0.05,0.12138728323699421,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
14,40,1.0,0.09290271132376396,0.045454545454545456,0.14035087719298245,1.0,1.0,,8,TASK_ONLY_EXPLICIT
14,46,1.0,0.16324856439704677,0.043478260869565216,0.2830188679245283,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
14,106,1.0,0.2121993127147766,0.16666666666666666,0.25773195876288657,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
14,120,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
14,132,1.0,0.19642857142857142,0.14285714285714285,0.25,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
14,135,1.0,0.34090909090909094,0.3,0.38181818181818183,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
14,139,1.0,0.14583333333333331,0.125,0.16666666666666666,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
15,23,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,13,TASK_ONLY_EXPLICIT
15,29,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
15,46,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
15,64,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
15,89,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
15,106,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
15,110,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
15,119,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
15,132,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
15,135,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
16,1,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
16,37,1.0,0.11290322580645161,0.0,0.22580645161290322,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
16,40,1.0,0.17320261437908496,0.1111111111111111,0.23529411764705882,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
16,52,1.0,0.2875,0.2,0.375,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
16,66,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
16,94,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
16,117,1.0,0.1734006734006734,0.07407407407407407,0.2727272727272727,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
16,127,1.0,0.1616161616161616,0.1111111111111111,0.21212121212121213,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
16,152,1.0,0.08333333333333333,0.0,0.16666666666666666,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
16,168,1.0,0.1374113475177305,0.08333333333333333,0.19148936170212766,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
17,51,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
17,125,1.0,,,,1.0,1.0,,11,TASK_ONLY_EXPLICIT
17,189,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
17,191,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
17,261,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
17,298,1.0,,,,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
17,354,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
17,385,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,7,TASK_ONLY_EXPLICIT
17,439,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
17,498,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
18,59,1.0,0.013157894736842105,0.0,0.02631578947368421,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
18,93,1.0,0.0,0.0,0.0,1.0,1.0,,3,TASK_ONLY_EXPLICIT
18,110,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
18,132,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
18,196,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
18,217,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
18,248,1.0,0.0,0.0,0.0,1.0,1.0,,3,TASK_ONLY_EXPLICIT
18,297,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
18,305,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
18,313,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
19,365,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
19,471,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
19,625,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
19,539,0.9811252243246882,,,,0.9622504486493763,0.9811252243246882,,3,TASK_ONLY_EXPLICIT
19,275,0.9714045207910318,,,,0.9428090415820635,0.9714045207910318,,3,TASK_ONLY_EXPLICIT
19,541,0.9714045207910318,,,,0.9428090415820635,0.9714045207910318,,3,TASK_ONLY_EXPLICIT
19,175,0.9166666666666667,0.0,0.0,0.0,0.8333333333333334,0.9166666666666667,,4,TASK_ONLY_EXPLICIT
19,304,0.9166666666666667,0.0,0.0,0.0,0.8333333333333334,0.9166666666666667,,4,TASK_ONLY_EXPLICIT
19,10,0.9082482904638631,,,,0.8164965809277261,0.9082482904638631,,6,TASK_ONLY_EXPLICIT
19,153,0.9082482904638629,0.0,0.0,0.0,0.8164965809277259,0.9082482904638629,,3,TASK_ONLY_EXPLICIT
20,2,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
20,157,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
