source_drug_index,target_drug_index,edge_value,kg_structure_score,gene_jaccard,pathway_jaccard,task_similarity,normalized_task_similarity,combined_score,task_overlap_count,edge_origin
31,141,0.7099625207859482,0.5341666666666667,0.7083333333333334,0.36,0.7715167498104596,0.8857583749052298,0.7099625207859482,9,KG_TASK_EXPLICIT
31,443,0.7033099719869054,0.5863636363636364,0.7727272727272727,0.4,0.6405126152203486,0.8202563076101743,0.7033099719869054,7,KG_TASK_EXPLICIT
31,557,0.6998699371955284,0.6324786324786325,0.6538461538461539,0.6111111111111112,0.5345224838248487,0.7672612419124243,0.6998699371955284,7,KG_TASK_EXPLICIT
32,178,0.7510683760683761,0.5576923076923077,0.5,0.6153846153846154,0.8888888888888888,0.9444444444444444,0.7510683760683761,6,KG_TASK_EXPLICIT
32,525,0.7375,0.475,0.25,0.7,1.0,1.0,0.7375,4,KG_TASK_EXPLICIT
32,385,0.7371794871794872,0.47435897435897434,0.3333333333333333,0.6153846153846154,1.0000000000000002,1.0,0.7371794871794872,3,KG_TASK_EXPLICIT
32,492,0.7174983399668522,0.5166666666666666,0.5,0.5333333333333333,0.8366600265340756,0.9183300132670378,0.7174983399668522,4,KG_TASK_EXPLICIT
32,546,0.7166666666666667,0.43333333333333335,0.3333333333333333,0.5333333333333333,1.0000000000000002,1.0,0.7166666666666667,3,KG_TASK_EXPLICIT
32,127,0.7038748544542964,0.43529411764705883,0.4,0.47058823529411764,0.944911182523068,0.972455591261534,0.7038748544542964,4,KG_TASK_EXPLICIT
32,42,0.6988636363636364,0.3977272727272727,0.25,0.5454545454545454,1.0000000000000002,1.0,0.6988636363636364,3,KG_TASK_EXPLICIT
32,110,0.6833333333333333,0.3666666666666667,0.4,0.3333333333333333,0.9999999999999999,1.0,0.6833333333333333,4,KG_TASK_EXPLICIT
32,198,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,1.0,1.0,0.6666666666666666,4,KG_TASK_EXPLICIT
32,181,0.6625,0.325,0.25,0.4,0.9999999999999998,0.9999999999999999,0.6625,5,KG_TASK_EXPLICIT
33,693,0.6904598772458616,0.5082417582417582,0.23076923076923078,0.7857142857142857,0.7453559924999299,0.8726779962499649,0.6904598772458616,21,KG_TASK_EXPLICIT
33,465,0.6431410852658339,0.3352272727272727,0.5,0.17045454545454544,0.9021097956087903,0.9510548978043951,0.6431410852658339,15,KG_TASK_EXPLICIT
33,583,0.6384615384615384,0.27692307692307694,0.4,0.15384615384615385,0.9999999999999999,1.0,0.6384615384615384,4,KG_TASK_EXPLICIT
33,280,0.6233033206829306,0.28675213675213673,0.38461538461538464,0.18888888888888888,0.9197090092274486,0.9598545046137243,0.6233033206829306,8,KG_TASK_EXPLICIT
33,679,0.6206043480026914,0.2694805194805195,0.35714285714285715,0.18181818181818182,0.9434563530497265,0.9717281765248633,0.6206043480026914,7,KG_TASK_EXPLICIT
33,396,0.6181901068936166,0.25828877005347595,0.36363636363636365,0.15294117647058825,0.9561828874675149,0.9780914437337574,0.6181901068936166,5,KG_TASK_EXPLICIT
33,282,0.6127559296178599,0.25410733844468786,0.36363636363636365,0.14457831325301204,0.9428090415820635,0.9714045207910318,0.6127559296178599,3,KG_TASK_EXPLICIT
33,391,0.6110405471727605,0.24289473684210527,0.3157894736842105,0.17,0.9583727150068314,0.9791863575034156,0.6110405471727605,8,KG_TASK_EXPLICIT
33,192,0.6083192838963819,0.24229691876750697,0.3333333333333333,0.15126050420168066,0.9486832980505138,0.9743416490252569,0.6083192838963819,5,KG_TASK_EXPLICIT
33,303,0.6063745779743099,0.23162393162393163,0.3076923076923077,0.15555555555555556,0.9622504486493763,0.9811252243246882,0.6063745779743099,3,KG_TASK_EXPLICIT
35,178,0.7771542621556052,0.5894736842105264,0.6,0.5789473684210527,0.9296696802013682,0.9648348401006841,0.7771542621556052,11,KG_TASK_EXPLICIT
35,492,0.7635175083071468,0.5619047619047619,0.6,0.5238095238095238,0.9302605094190635,0.9651302547095317,0.7635175083071468,14,KG_TASK_EXPLICIT
35,385,0.7518796992481203,0.5037593984962406,0.42857142857142855,0.5789473684210527,0.9999999999999999,1.0,0.7518796992481203,7,KG_TASK_EXPLICIT
35,487,0.7447010163076148,0.5769230769230769,0.5,0.6538461538461539,0.8249579113843053,0.9124789556921526,0.7447010163076148,10,KG_TASK_EXPLICIT
35,546,0.7195502630383759,0.47619047619047616,0.42857142857142855,0.5238095238095238,0.9258200997725514,0.9629100498862757,0.7195502630383759,7,KG_TASK_EXPLICIT
35,127,0.7172619047619048,0.5595238095238095,0.5,0.6190476190476191,0.75,0.875,0.7172619047619048,5,KG_TASK_EXPLICIT
